,總計,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
2013-06,1330.3082866832992,837.0949384267633,764.1091695337852,1406.1907745243795,2176.404993221703,1287.1004172053933,1781.1572988587639,1443.5174726669313,1309.496697790936,979.3729533673251,1362.1291125821285,1154.7255069032922,1072.5999343191104,1178.8499998116854,1505.8251348870922,1432.9634838314691,1572.6467105971274,1289.334783834965,922.6711195962582,1397.9627678257814,1371.2213084842476,428.9268250836407,0.0
2013-07,1337.9173132838744,787.5655333558956,869.3797877401047,1462.6030408994052,2187.0975712643203,1242.9486566593366,1810.4522676706188,1436.869325565372,1516.2743622644798,987.9498447254455,1085.7955745160928,1149.400903706818,1109.6979421941844,1179.5341405416812,1478.7274988330455,1598.0823012385138,1666.1581444322799,1297.956473180597,909.9762129025048,1547.5128588719779,1308.8860457999506,452.1065606633171,0.0
2013-08,1310.0933495035404,839.2904387982576,878.0704969431588,1451.7858534966172,2116.651685459923,1162.1150493898895,1734.1572859071298,1308.1927752873664,1504.6103532333034,918.5466786307813,1272.7736675385668,1124.8051366744355,1035.4595521849042,1029.4796979438688,1314.6403879067132,1292.5463162429987,1696.9544605660105,1216.54501216545,838.3121981078095,1476.83521936035,1349.2590134925902,526.1148118290976,0.0
2013-09,1299.8473920933998,898.6731474388321,695.4844599311451,1503.9480473912702,2163.35238066995,1138.196614303249,1752.9934377885224,1426.1415674473376,1405.9621108329004,893.6360724606136,1116.71525303472,1142.892444554272,1049.9961895299573,1209.4248345295507,1403.4561572245775,1026.7168617132395,1529.7614949152644,1004.8635395313316,871.0406938491741,1372.9035155217618,1335.2710747825574,538.1588241229692,0.0
2013-10,1465.7242643094537,951.3363619227622,952.3493582730831,1609.0762677659652,2484.4274015483115,1291.7090021813524,2046.4649728163397,1378.2335059032882,1603.2359306133085,1165.8516909272323,1174.7736073186159,1267.1406854535726,1167.4640337788142,1302.5011798017931,1568.342456600987,1191.4500124479853,1311.3222799044352,1059.046857827955,975.469344676496,1706.2054458338202,1343.3270964575283,460.120133183864,0.0
2013-11,1468.5466711629747,986.884202720482,899.9589132996123,1718.3409149210738,2486.020071843869,1232.5329215331626,2000.3144379170394,1395.8134320871338,1571.6862514245176,994.0410599095459,1443.4946302925564,1234.8780582073978,1197.665681793787,1123.557314641368,1517.2887667866194,1214.0077821011673,1485.2033620692237,848.0241038380574,917.1792472198003,1558.1199775742853,1317.6640805509828,558.161233619634,0.0
2013-12,1523.4335508858167,812.1511157343153,844.2160776261895,1686.8694726037818,2649.4811895348826,1389.1189926975671,2378.882231120298,1398.1712530755406,1496.7407245431548,1087.429317094389,1509.2441202364482,1185.1777379925834,1315.3581843253387,1129.9456378996615,1615.6548388686426,1485.6263427348867,1551.3766221319747,866.5338645418327,965.5547672266173,1537.984004032832,1310.582119968103,687.5812878480363,0.0
2014-01,1545.801596106344,727.2907446501661,969.4435557671848,1261.9685377295666,3632.5481839648564,981.3690962266935,713.0031347663643,342.3222259551646,1621.8293330721328,1122.5804854851228,1627.7443584649654,1342.2637064658816,1419.3039473330798,1299.106509714934,1772.7707114798056,1468.3765095355482,1767.4036839882215,825.1727394740767,984.5277068508722,1800.2303921797245,1147.8513772371107,577.2672169947468,164.00164001640016
2014-02,1202.9105104813784,674.9511229214918,667.8250729643513,996.6457968913526,2738.135762888914,770.9595406333093,554.1941078671629,291.3985124008157,1166.9424038637085,869.7712077444994,1262.9547428350863,1130.1818547755022,903.5786806337212,1030.014314169513,1427.0076764791552,1263.6093845243445,1339.7152131106268,586.4286495243964,672.6134234421793,1247.0339239845414,1080.8936371148625,320.33117315131955,0.0
2014-03,1360.2888056995344,870.2049608256076,691.390184935723,1104.5949374950094,3185.7433339157137,844.2891182792912,619.5468101733486,299.1478684981164,1305.19086065489,844.9812884373679,1491.2221766592454,1061.3675759952741,1239.1118001352274,1047.9022059004662,1423.994304022784,1286.3024368532324,1339.7714295990577,843.1535928262509,926.7469313192389,1570.3195623607912,1213.5608975186553,498.78982141689016,81.22816992933149
2014-04,1399.0109373719688,982.3244806133142,870.2013984901895,1098.5847730164228,3224.997902397215,771.381633414107,612.41257959333,289.2677275430274,1425.4217107314162,939.9874550546411,1450.055738690222,1090.6477440251683,1213.3193617770462,1116.6511839535897,1611.1764643666759,1232.189961877733,1342.5473637524199,950.5515179119552,788.203137315674,1518.3270457826836,1258.0101304862708,544.9103744428901,162.04829039053638
2014-05,1408.7811530933816,859.2022992951205,832.4238950603572,1098.5832560988179,3173.3554981371476,840.7097966994489,652.4843889915727,293.96914007678356,1336.8056532067399,999.5373166484771,1453.6355184749268,1110.4737246025163,1224.5492428580922,1109.6442309880956,1767.9703488802659,1493.9641181832328,1528.4654207175995,1067.6578749654,882.3576596666293,1445.349048303984,1365.3993054914883,615.324826737483,0.0
2014-06,1441.0887534543808,915.1500937137959,818.2139473551346,1149.044173954654,3220.852216785393,868.1105650964104,633.4590904627435,297.2168497063703,1468.5745648130285,970.9663410104406,1679.8991905869984,1165.2164471949498,1364.3779991573376,1113.9872773923207,1691.8922033045394,1595.2648628472145,1537.6315079579174,1602.1837170662236,837.377536879391,1502.1823500549947,1303.3477206183702,701.9129143908283,402.3821020441011
2014-07,1504.2142230814313,949.7304801836297,835.2420959047905,1236.2700220388197,3409.0196957321136,1079.128919358788,608.4489649764608,335.51155759289963,1493.0036501881223,1005.8160874107118,1555.1426037154838,1229.7212373245611,1214.6510388165143,1215.032226831329,1807.8822253536368,1674.290536039437,2064.6854875684357,1462.7975013837274,931.2232741596245,1533.831441220558,1277.6107939649505,722.2186557103422,160.50076237862132
2014-08,1432.5607540478877,896.2449382616282,833.7640681452776,1154.4482032655026,3303.5104178446904,899.7889330642008,590.9197709525702,337.6322575710258,1494.4695287003533,894.4670070463535,1526.382118506977,1325.3257526511366,1258.9452302243044,1088.3831716587301,1640.3975551721946,1484.0421041406553,1884.7401965043914,1236.2773217288102,1051.5866114026237,1646.3714808519333,1269.9115860974214,327.76663015932655,160.79755587715067
2014-09,1467.7312701941198,936.5437345729032,861.0171428105068,1204.2250717669488,3317.2408923208104,1005.9547190761635,629.6047558209222,329.0722693329958,1219.896625885311,991.3250240775562,1636.837274383458,1176.51398517903,1202.7938779206665,1096.8997848023298,1604.8019252913487,1275.946845921638,1804.929676701716,1074.0821032301294,942.1917199549247,1758.5823691677358,1251.7262005863543,539.0151875455784,160.24357022674465
2014-10,1588.965951229861,987.6555671070827,884.1047966299483,1276.0430288782095,3743.439292149661,1077.4818532687875,685.9275349318254,320.1542968550436,1468.6723611890282,1024.611846699727,1745.9975946096968,1359.5031210307363,1296.2863377646702,1293.3288954400646,1717.0859473356315,1445.6845204998065,1646.6064610558076,1004.4510970181589,1020.1813834302194,1857.0209766863882,1255.6365153870868,782.2253124950618,159.84654731457803
