,總計,新北市,臺北市,桃園市,臺中市,臺南市,高雄市,宜蘭縣,新竹縣,苗栗縣,彰化縣,南投縣,雲林縣,嘉義縣,屏東縣,臺東縣,花蓮縣,澎湖縣,基隆市,新竹市,嘉義市,金門縣,連江縣
2008-01,14.02044607747324,4.473007373884215,3.042184836305738,10.325005356096527,19.16652451494318,18.71310510830343,12.656946132037262,34.758504428450706,12.086490929088557,19.635949496337894,12.173678832483331,20.614422224596005,26.19331215810835,12.700624507850799,37.10704482868352,17.122627980942514,29.132266315525747,10.819817577875638,2.5626832318510773,17.517561355258646,21.96699824630131,0.0,0.0
2008-02,12.231419146706601,4.207238027120908,3.4207967719841306,5.1583856522598115,13.409982237520671,14.969707727149277,15.547449187862723,28.225036041199868,12.07778090905431,10.711244485940599,11.411590981191416,22.492928785513055,26.191470678648574,16.341085665418085,24.749551414380615,34.262562582711965,23.313963315478723,0.0,7.6906512443473725,10.001075115574924,0.0,12.185759721189816,0.0
2008-03,11.924034327292983,5.256284610991575,2.2799774282234604,9.793743756488356,11.106685458667812,13.363417057813885,10.846834026084467,19.537355423569863,10.055405283109936,21.4231391325771,15.97865859921948,22.50056251406285,22.05746521124159,27.25568008372945,21.384259384313406,25.716857400025717,17.49138549264487,21.653692495912864,5.129323057589474,9.989261543840371,14.629400706600054,12.147273544452947,0.0
2008-04,12.443825482570247,5.779769754990306,3.4207967719841306,8.239446556374808,9.186490347295267,22.445513515940057,9.038956456092727,10.846175204775788,18.073196445604697,17.85969424203458,13.702081726827686,9.37787197329182,26.189160168768463,43.65001418625461,23.65093916753199,34.308848251964186,20.414233970451853,10.820754206568198,5.131757883663049,7.479282387785833,7.312988599050774,12.081964044075004,0.0
2008-05,13.963547224716715,7.088707295461258,3.8015369613934915,9.260421575547548,14.154817745244651,12.824636982619412,11.569688572907838,13.017499858977086,30.073559927582867,16.075418720003714,18.275076450736485,31.901937198221752,33.082093214311314,21.83986284566133,31.55729621594207,42.938542064742734,23.344032681645757,0.0,5.133470225872689,12.44322777328439,14.61587649584361,0.0,0.0
2008-06,11.611592492074761,3.935930400155548,2.2812031521665155,14.391587911271749,11.086940730744088,13.35820452907253,13.736546769507614,8.675246485440768,14.017606113278278,17.861895397168173,9.139354594010827,15.016085982108333,26.198332407199302,20.026763037877892,15.787348920709169,25.788372023054805,29.195716404489136,0.0,7.703309598580538,4.970574200731669,3.6524476878179915,12.015620306398318,0.0
2008-07,10.912651097284458,5.5048988356876825,2.2824979200737703,7.700189527331565,8.405920366131324,14.958447569572808,11.204890826411301,21.686046763791243,5.9997000149992505,17.859885625292456,14.47357696172196,5.632586389793754,28.965756957988617,21.85784386942124,20.30424787425805,25.811780496618656,23.36448598130841,10.779462967154975,0.0,9.93307590111623,3.6500746440264704,0.0,0.0
2008-08,11.2583892931066,6.023779261489901,4.188698586580781,10.768518390321871,9.547735239010366,13.888666314108214,10.481593057571052,13.007622466765524,23.971473946004256,3.5720409213007946,15.99826913964356,22.538512683548014,17.939992106403473,25.512342506842774,20.31160255158865,12.916670254630626,5.847901918989015,10.763451623666677,5.1396177152343405,14.878295542462656,14.594598539080685,0.0,0.0
2008-09,12.300210142353418,6.2797256701840976,3.812525901347842,9.73200616087211,11.072006988345377,17.627545978515762,11.565966853384744,17.3500414232239,17.95289161240904,5.357535105248777,22.096467079692815,24.43269169326071,19.328100020156448,20.049138616099093,19.19515830359966,25.85014669958252,20.477236626170495,0.0,5.140238558471499,14.864804602143504,3.6492088515209904,0.0,0.0
2008-10,13.990111424285887,7.8428009884020655,6.482267756551952,9.210755911386387,9.158152129117733,17.623912123969802,11.563375609516369,28.198954469534282,13.94388978749512,23.207364946524876,22.855209959386293,35.71200336820579,20.709336182937992,21.873741120628214,25.975698040415928,34.47339731021317,26.33180413818931,10.740677092283898,7.71255810127103,4.949159756402357,18.242449450172575,0.0,0.0
2008-11,13.071230126953346,6.006213035675861,4.576440863803213,11.755590038619669,13.727914264599447,18.68653917819804,13.365395834258978,23.858945911769617,25.864212882367568,16.06004314798259,14.471250955864207,13.156435658451413,17.9499004470906,16.405036710826597,21.46126354883454,12.927969662364525,32.19113339127737,0.0,2.57046281182927,9.883302900996483,7.297565532138479,0.0,0.0
2008-12,13.326370051765785,5.999379194674638,4.193794480432708,9.700380765472364,11.813700233835048,19.75435196382284,12.278561559290646,28.205562136853388,23.843917714639968,21.413390863976787,16.756351228354795,26.328013194095757,26.254915887540523,14.579092487940358,25.993458689613238,30.192064662776204,26.359490734639007,0.0,10.283331490903109,2.4668760222117516,3.652394327101131,0.0,0.0
2009-01,13.798384000955993,8.860911574096637,6.483377763539772,8.16186612907175,14.854573723249388,14.944898692267989,11.191877152179925,8.676544913050174,17.869374869702472,14.270017266720892,19.03829209766187,22.56444970948271,24.872184606881305,27.33231171226,23.732782431412257,34.503133315794244,26.354010494752625,10.701367634783725,2.570251396289071,14.780837137346001,3.652127546902448,11.786754045803326,0.0
2009-02,10.93303615142897,6.770119297313695,4.579675476562938,4.077835688708218,9.900130529413287,12.812121975671916,12.275285553830194,13.022472446618716,7.933847578887238,21.407622540799363,15.232582493954569,13.16450173301262,19.351744214174047,23.707399626517272,21.4814513320761,30.199228625417394,14.651456501290793,21.34448938645265,5.144204924547374,2.4602001126771653,7.302841535641519,11.688387586932382,0.0
